,index,vehicle_id,p_start,p_temp,p_end,pre_routes,freq,label,regions
13927,5401655,100000473,"(106.677, 10.7382)","(106.684, 10.7557)","(106.684, 10.7562)","('châu_thị_hóa', 'trần_hưng_đạo', 'nguyễn_biểu')",14,True,"('xã_bình_hưng_quận_8', 'phường_1_quận_5', 'phường_2_quận_5')"
13928,5402510,100000473,"(106.677, 10.7382)","(106.699, 10.7723)","(106.699, 10.7727)","('châu_thị_hóa', 'lê_lợi', 'lê_lợi')",12,True,"('xã_bình_hưng_quận_8', 'phường_bến_thành_quận_1', 'phường_bến_thành_quận_1')"
13929,5413491,100000473,"(106.678, 10.7396)","(106.684, 10.7441)","(106.699, 10.7723)","('phạm_thị_tánh', 'âu_dương_lân', 'lê_lợi')",12,True,"('xã_bình_hưng_quận_8', 'phường_3_quận_8', 'phường_bến_thành_quận_1')"
13930,5413866,100000473,"(106.678, 10.7396)","(106.68299999999999, 10.7464)","(106.699, 10.7723)","('phạm_thị_tánh', 'đặng_chất', 'lê_lợi')",12,True,"('xã_bình_hưng_quận_8', 'phường_3_quận_8', 'phường_bến_thành_quận_1')"
13931,5414096,100000473,"(106.678, 10.7396)","(106.685, 10.7477)","(106.699, 10.7723)","('phạm_thị_tánh', 'nguyễn_thị_tần', 'lê_lợi')",12,True,"('xã_bình_hưng_quận_8', 'phường_2_quận_8', 'phường_bến_thành_quận_1')"
13932,5416572,100000473,"(106.678, 10.7399)","(106.684, 10.7441)","(106.699, 10.7723)","('cao_lỗ', 'âu_dương_lân', 'lê_lợi')",12,True,"('phường_4_quận_8', 'phường_3_quận_8', 'phường_bến_thành_quận_1')"
13933,5416947,100000473,"(106.678, 10.7399)","(106.68299999999999, 10.7464)","(106.699, 10.7723)","('cao_lỗ', 'đặng_chất', 'lê_lợi')",12,True,"('phường_4_quận_8', 'phường_3_quận_8', 'phường_bến_thành_quận_1')"
13934,5417177,100000473,"(106.678, 10.7399)","(106.685, 10.7477)","(106.699, 10.7723)","('cao_lỗ', 'nguyễn_thị_tần', 'lê_lợi')",12,True,"('phường_4_quận_8', 'phường_2_quận_8', 'phường_bến_thành_quận_1')"
13935,5417347,100000473,"(106.678, 10.7399)","(106.684, 10.7498)","(106.684, 10.754000000000001)","('cao_lỗ', 'cầu_chư_y', 'hẻm_63_nguyễn_biểu')",13,True,"('phường_4_quận_8', 'phường_8_quận_8', 'phường_1_quận_5')"
13936,5417635,100000473,"(106.678, 10.7399)","(106.684, 10.754000000000001)","(106.699, 10.7716)","('cao_lỗ', 'hẻm_63_nguyễn_biểu', 'công_trường_quách_thị_trang')",13,True,"('phường_4_quận_8', 'phường_1_quận_5', 'phường_nguyễn_thái_bình_quận_1')"
13937,5419575,100000473,"(106.678, 10.7402)","(106.684, 10.7441)","(106.699, 10.7723)","('trần_thị_nơi', 'âu_dương_lân', 'lê_lợi')",12,True,"('phường_4_quận_8', 'phường_3_quận_8', 'phường_bến_thành_quận_1')"
13938,5419950,100000473,"(106.678, 10.7402)","(106.68299999999999, 10.7464)","(106.699, 10.7723)","('trần_thị_nơi', 'đặng_chất', 'lê_lợi')",12,True,"('phường_4_quận_8', 'phường_3_quận_8', 'phường_bến_thành_quận_1')"
13939,5420180,100000473,"(106.678, 10.7402)","(106.685, 10.7477)","(106.699, 10.7723)","('trần_thị_nơi', 'nguyễn_thị_tần', 'lê_lợi')",12,True,"('phường_4_quận_8', 'phường_2_quận_8', 'phường_bến_thành_quận_1')"
13940,5422017,100000473,"(106.678, 10.7407)","(106.681, 10.7422)","(106.699, 10.7716)","('tạ_quang_bửu', 'cầu_rạch_sông_xáng', 'công_trường_quách_thị_trang')",12,True,"('phường_4_quận_8', 'phường_3_quận_8', 'phường_nguyễn_thái_bình_quận_1')"
13941,5422172,100000473,"(106.678, 10.7407)","(106.684, 10.7436)","(106.68299999999999, 10.745999999999999)","('tạ_quang_bửu', 'hẻm_86_tạ_quang_bửu', 'empty')",12,True,"('phường_4_quận_8', 'phường_3_quận_8', 'phường_3_quận_8')"
13942,5423276,100000473,"(106.678, 10.7407)","(106.684, 10.7498)","(106.684, 10.754000000000001)","('tạ_quang_bửu', 'cầu_chư_y', 'hẻm_63_nguyễn_biểu')",13,True,"('phường_4_quận_8', 'phường_8_quận_8', 'phường_1_quận_5')"
13943,5423313,100000473,"(106.678, 10.7407)","(106.684, 10.7498)","(106.696, 10.7693)","('tạ_quang_bửu', 'cầu_chư_y', 'yersin')",12,True,"('phường_4_quận_8', 'phường_8_quận_8', 'phường_cầu_ông_lãnh_quận_1')"
13944,5423564,100000473,"(106.678, 10.7407)","(106.684, 10.754000000000001)","(106.699, 10.7716)","('tạ_quang_bửu', 'hẻm_63_nguyễn_biểu', 'công_trường_quách_thị_trang')",13,True,"('phường_4_quận_8', 'phường_1_quận_5', 'phường_nguyễn_thái_bình_quận_1')"
13945,5433455,100000473,"(106.681, 10.7422)","(106.684, 10.7441)","(106.699, 10.7723)","('cầu_rạch_sông_xáng', 'âu_dương_lân', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_3_quận_8', 'phường_bến_thành_quận_1')"
13946,5433830,100000473,"(106.681, 10.7422)","(106.68299999999999, 10.7464)","(106.699, 10.7723)","('cầu_rạch_sông_xáng', 'đặng_chất', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_3_quận_8', 'phường_bến_thành_quận_1')"
13947,5434060,100000473,"(106.681, 10.7422)","(106.685, 10.7477)","(106.699, 10.7723)","('cầu_rạch_sông_xáng', 'nguyễn_thị_tần', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_2_quận_8', 'phường_bến_thành_quận_1')"
13948,5434221,100000473,"(106.681, 10.7422)","(106.685, 10.749)","(106.699, 10.7716)","('cầu_rạch_sông_xáng', 'cầu_chữ_y', 'công_trường_quách_thị_trang')",11,True,"('phường_3_quận_8', 'phường_3_quận_8', 'phường_nguyễn_thái_bình_quận_1')"
13949,5434564,100000473,"(106.681, 10.7422)","(106.684, 10.7544)","(106.699, 10.7716)","('cầu_rạch_sông_xáng', 'nguyễn_biểu', 'công_trường_quách_thị_trang')",12,True,"('phường_3_quận_8', 'phường_1_quận_5', 'phường_nguyễn_thái_bình_quận_1')"
13950,5440710,100000473,"(106.684, 10.7436)","(106.684, 10.7436)","(106.699, 10.7723)","('hẻm_86_tạ_quang_bửu', 'tạ_quang_bửu', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_2_quận_8', 'phường_bến_thành_quận_1')"
13951,5440911,100000473,"(106.684, 10.7436)","(106.684, 10.7441)","(106.699, 10.7723)","('hẻm_86_tạ_quang_bửu', 'âu_dương_lân', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_3_quận_8', 'phường_bến_thành_quận_1')"
13952,5441286,100000473,"(106.684, 10.7436)","(106.68299999999999, 10.7464)","(106.699, 10.7723)","('hẻm_86_tạ_quang_bửu', 'đặng_chất', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_3_quận_8', 'phường_bến_thành_quận_1')"
13953,5441516,100000473,"(106.684, 10.7436)","(106.685, 10.7477)","(106.699, 10.7723)","('hẻm_86_tạ_quang_bửu', 'nguyễn_thị_tần', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_2_quận_8', 'phường_bến_thành_quận_1')"
13954,5449956,100000473,"(106.684, 10.7441)","(106.684, 10.7447)","(106.699, 10.7723)","('âu_dương_lân', 'âu_dương_lân', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_3_quận_8', 'phường_bến_thành_quận_1')"
13955,5450206,100000473,"(106.684, 10.7441)","(106.68299999999999, 10.7462)","(106.699, 10.7723)","('âu_dương_lân', 'hẻm_118_âu_dương_lân', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_3_quận_8', 'phường_bến_thành_quận_1')"
13956,5450662,100000473,"(106.684, 10.7441)","(106.684, 10.7498)","(106.684, 10.7506)","('âu_dương_lân', 'cầu_chư_y', 'cầu_chữ_y')",12,True,"('phường_3_quận_8', 'phường_8_quận_8', 'phường_2_quận_8')"
13957,5450710,100000473,"(106.684, 10.7441)","(106.684, 10.7498)","(106.699, 10.7723)","('âu_dương_lân', 'cầu_chư_y', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_8_quận_8', 'phường_bến_thành_quận_1')"
13958,5450955,100000473,"(106.684, 10.7441)","(106.684, 10.754000000000001)","(106.699, 10.7723)","('âu_dương_lân', 'hẻm_63_nguyễn_biểu', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_1_quận_5', 'phường_bến_thành_quận_1')"
13959,5451991,100000473,"(106.684, 10.7441)","(106.696, 10.7693)","(106.699, 10.7723)","('âu_dương_lân', 'yersin', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_cầu_ông_lãnh_quận_1', 'phường_bến_thành_quận_1')"
13960,5452030,100000473,"(106.684, 10.7441)","(106.699, 10.7716)","(106.699, 10.7723)","('âu_dương_lân', 'công_trường_quách_thị_trang', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_nguyễn_thái_bình_quận_1', 'phường_bến_thành_quận_1')"
13961,5454362,100000473,"(106.68299999999999, 10.7452)","(106.68299999999999, 10.7464)","(106.699, 10.7723)","('hẻm_184_âu_dương_lân', 'đặng_chất', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_3_quận_8', 'phường_bến_thành_quận_1')"
13962,5454592,100000473,"(106.68299999999999, 10.7452)","(106.685, 10.7477)","(106.699, 10.7723)","('hẻm_184_âu_dương_lân', 'nguyễn_thị_tần', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_2_quận_8', 'phường_bến_thành_quận_1')"
13963,5460036,100000473,"(106.68299999999999, 10.7462)","(106.68299999999999, 10.7464)","(106.699, 10.7723)","('hẻm_118_âu_dương_lân', 'đặng_chất', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_3_quận_8', 'phường_bến_thành_quận_1')"
13964,5460266,100000473,"(106.68299999999999, 10.7462)","(106.685, 10.7477)","(106.699, 10.7723)","('hẻm_118_âu_dương_lân', 'nguyễn_thị_tần', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_2_quận_8', 'phường_bến_thành_quận_1')"
13965,5461865,100000473,"(106.68299999999999, 10.7464)","(106.68299999999999, 10.7464)","(106.699, 10.7723)","('đặng_chất', 'đặng_chất', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_3_quận_8', 'phường_bến_thành_quận_1')"
13966,5461980,100000473,"(106.68299999999999, 10.7464)","(106.685, 10.7474)","(106.699, 10.7723)","('đặng_chất', 'empty', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_2_quận_8', 'phường_bến_thành_quận_1')"
13967,5462202,100000473,"(106.68299999999999, 10.7464)","(106.684, 10.7498)","(106.684, 10.7506)","('đặng_chất', 'cầu_chư_y', 'cầu_chữ_y')",12,True,"('phường_3_quận_8', 'phường_8_quận_8', 'phường_2_quận_8')"
13968,5462250,100000473,"(106.68299999999999, 10.7464)","(106.684, 10.7498)","(106.699, 10.7723)","('đặng_chất', 'cầu_chư_y', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_8_quận_8', 'phường_bến_thành_quận_1')"
13969,5462495,100000473,"(106.68299999999999, 10.7464)","(106.684, 10.754000000000001)","(106.699, 10.7723)","('đặng_chất', 'hẻm_63_nguyễn_biểu', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_1_quận_5', 'phường_bến_thành_quận_1')"
13970,5463531,100000473,"(106.68299999999999, 10.7464)","(106.696, 10.7693)","(106.699, 10.7723)","('đặng_chất', 'yersin', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_cầu_ông_lãnh_quận_1', 'phường_bến_thành_quận_1')"
13971,5463570,100000473,"(106.68299999999999, 10.7464)","(106.699, 10.7716)","(106.699, 10.7723)","('đặng_chất', 'công_trường_quách_thị_trang', 'lê_lợi')",12,True,"('phường_3_quận_8', 'phường_nguyễn_thái_bình_quận_1', 'phường_bến_thành_quận_1')"
13972,5468591,100000473,"(106.685, 10.7477)","(106.685, 10.7482)","(106.699, 10.7723)","('nguyễn_thị_tần', 'nguyễn_thị_tần', 'lê_lợi')",12,True,"('phường_2_quận_8', 'phường_2_quận_8', 'phường_bến_thành_quận_1')"
13973,5468750,100000473,"(106.685, 10.7477)","(106.684, 10.7498)","(106.699, 10.7723)","('nguyễn_thị_tần', 'cầu_chư_y', 'lê_lợi')",12,True,"('phường_2_quận_8', 'phường_8_quận_8', 'phường_bến_thành_quận_1')"
13974,5468995,100000473,"(106.685, 10.7477)","(106.684, 10.754000000000001)","(106.699, 10.7723)","('nguyễn_thị_tần', 'hẻm_63_nguyễn_biểu', 'lê_lợi')",12,True,"('phường_2_quận_8', 'phường_1_quận_5', 'phường_bến_thành_quận_1')"
13975,5470031,100000473,"(106.685, 10.7477)","(106.696, 10.7693)","(106.699, 10.7723)","('nguyễn_thị_tần', 'yersin', 'lê_lợi')",12,True,"('phường_2_quận_8', 'phường_cầu_ông_lãnh_quận_1', 'phường_bến_thành_quận_1')"
13976,5470070,100000473,"(106.685, 10.7477)","(106.699, 10.7716)","(106.699, 10.7723)","('nguyễn_thị_tần', 'công_trường_quách_thị_trang', 'lê_lợi')",12,True,"('phường_2_quận_8', 'phường_nguyễn_thái_bình_quận_1', 'phường_bến_thành_quận_1')"
13977,5473044,100000473,"(106.685, 10.749)","(106.684, 10.7498)","(106.699, 10.7723)","('cầu_chữ_y', 'cầu_chư_y', 'lê_lợi')",14,True,"('phường_3_quận_8', 'phường_8_quận_8', 'phường_bến_thành_quận_1')"
13978,5473051,100000473,"(106.685, 10.749)","(106.684, 10.7506)","(106.684, 10.754000000000001)","('cầu_chữ_y', 'cầu_chữ_y', 'hẻm_63_nguyễn_biểu')",13,True,"('phường_3_quận_8', 'phường_2_quận_8', 'phường_1_quận_5')"
13979,5473288,100000473,"(106.685, 10.749)","(106.684, 10.754000000000001)","(106.699, 10.7716)","('cầu_chữ_y', 'hẻm_63_nguyễn_biểu', 'công_trường_quách_thị_trang')",11,True,"('phường_3_quận_8', 'phường_1_quận_5', 'phường_nguyễn_thái_bình_quận_1')"
13980,5474420,100000473,"(106.684, 10.7498)","(106.684, 10.7506)","(106.699, 10.7716)","('cầu_chư_y', 'cầu_chữ_y', 'công_trường_quách_thị_trang')",12,True,"('phường_8_quận_8', 'phường_2_quận_8', 'phường_nguyễn_thái_bình_quận_1')"
13981,5474615,100000473,"(106.684, 10.7498)","(106.684, 10.754000000000001)","(106.699, 10.7723)","('cầu_chư_y', 'hẻm_63_nguyễn_biểu', 'lê_lợi')",14,True,"('phường_8_quận_8', 'phường_1_quận_5', 'phường_bến_thành_quận_1')"
13982,5474654,100000473,"(106.684, 10.7498)","(106.684, 10.7544)","(106.696, 10.7693)","('cầu_chư_y', 'nguyễn_biểu', 'yersin')",12,True,"('phường_8_quận_8', 'phường_1_quận_5', 'phường_cầu_ông_lãnh_quận_1')"
13983,5481575,100000473,"(106.684, 10.754000000000001)","(106.699, 10.7716)","(106.699, 10.7723)","('hẻm_63_nguyễn_biểu', 'công_trường_quách_thị_trang', 'lê_lợi')",14,True,"('phường_1_quận_5', 'phường_nguyễn_thái_bình_quận_1', 'phường_bến_thành_quận_1')"
13984,5497812,100000479,"(106.68700000000001, 10.7828)","(106.68700000000001, 10.7827)","(106.678, 10.7347)","('võ_thị_sáu', 'trần_quốc_thảo', 'phạm_nhữ_tăng')",13,True,"('phường_9_quận_3', 'none_quận_3', 'xã_bình_hưng_quận_8')"
13985,5497826,100000479,"(106.68700000000001, 10.7828)","(106.68700000000001, 10.7827)","(106.676, 10.7399)","('võ_thị_sáu', 'trần_quốc_thảo', 'tạ_quang_bửu')",12,True,"('phường_9_quận_3', 'none_quận_3', 'phường_4_quận_8')"
13986,5497861,100000479,"(106.68700000000001, 10.7828)","(106.68700000000001, 10.7827)","(106.684, 10.7543)","('võ_thị_sáu', 'trần_quốc_thảo', 'nguyễn_biểu')",13,True,"('phường_9_quận_3', 'none_quận_3', 'phường_1_quận_5')"
13987,5497877,100000479,"(106.68700000000001, 10.7828)","(106.68700000000001, 10.7827)","(106.685, 10.758)","('võ_thị_sáu', 'trần_quốc_thảo', 'nguyễn_văn_cừ')",11,True,"('phường_9_quận_3', 'none_quận_3', 'phường_2_quận_5')"
13988,5498204,100000479,"(106.68700000000001, 10.7828)","(106.66799999999999, 10.7683)","(106.677, 10.7379)","('võ_thị_sáu', 'empty', 'cao_lỗ')",12,True,"('phường_9_quận_3', 'phường_10_quận_10', 'phường_4_quận_8')"
13989,5498221,100000479,"(106.68700000000001, 10.7828)","(106.66799999999999, 10.7683)","(106.684, 10.7444)","('võ_thị_sáu', 'empty', 'hẻm_228_âu_dương_lân')",12,True,"('phường_9_quận_3', 'phường_10_quận_10', 'phường_3_quận_8')"
13990,5502701,100000479,"(106.68700000000001, 10.7827)","(106.686, 10.7823)","(106.685, 10.7478)","('trần_quốc_thảo', 'võ_thị_sáu', 'nguyễn_thị_tần')",14,True,"('none_quận_3', 'phường_9_quận_3', 'phường_2_quận_8')"
13991,5502979,100000479,"(106.68700000000001, 10.7827)","(106.66799999999999, 10.7683)","(106.68299999999999, 10.7463)","('trần_quốc_thảo', 'empty', 'đặng_chất')",12,True,"('none_quận_3', 'phường_10_quận_10', 'phường_3_quận_8')"
13992,5503009,100000479,"(106.68700000000001, 10.7827)","(106.66799999999999, 10.7683)","(106.684, 10.7576)","('trần_quốc_thảo', 'empty', 'phan_văn_trị')",12,True,"('none_quận_3', 'phường_10_quận_10', 'phường_nguyễn_cư_trinh_quận_1')"
13993,5503775,100000479,"(106.68700000000001, 10.7827)","(106.678, 10.7347)","(106.684, 10.7444)","('trần_quốc_thảo', 'phạm_nhữ_tăng', 'hẻm_228_âu_dương_lân')",13,True,"('none_quận_3', 'xã_bình_hưng_quận_8', 'phường_3_quận_8')"
13994,5503832,100000479,"(106.68700000000001, 10.7827)","(106.678, 10.7347)","(106.675, 10.7677)","('trần_quốc_thảo', 'phạm_nhữ_tăng', 'lê_hồng_phong')",13,True,"('none_quận_3', 'xã_bình_hưng_quận_8', 'phường_10_quận_10')"
13995,5503833,100000479,"(106.68700000000001, 10.7827)","(106.678, 10.7347)","(106.679, 10.7724)","('trần_quốc_thảo', 'phạm_nhữ_tăng', 'điện_biên_phủ')",13,True,"('none_quận_3', 'xã_bình_hưng_quận_8', 'phường_11_quận_10')"
13996,5504557,100000479,"(106.68700000000001, 10.7827)","(106.677, 10.7379)","(106.676, 10.7399)","('trần_quốc_thảo', 'cao_lỗ', 'tạ_quang_bửu')",12,True,"('none_quận_3', 'phường_4_quận_8', 'phường_4_quận_8')"
13997,5504592,100000479,"(106.68700000000001, 10.7827)","(106.677, 10.7379)","(106.684, 10.7543)","('trần_quốc_thảo', 'cao_lỗ', 'nguyễn_biểu')",13,True,"('none_quận_3', 'phường_4_quận_8', 'phường_1_quận_5')"
13998,5504608,100000479,"(106.68700000000001, 10.7827)","(106.677, 10.7379)","(106.685, 10.758)","('trần_quốc_thảo', 'cao_lỗ', 'nguyễn_văn_cừ')",11,True,"('none_quận_3', 'phường_4_quận_8', 'phường_2_quận_5')"
13999,5504860,100000479,"(106.68700000000001, 10.7827)","(106.676, 10.7399)","(106.684, 10.7444)","('trần_quốc_thảo', 'tạ_quang_bửu', 'hẻm_228_âu_dương_lân')",12,True,"('none_quận_3', 'phường_4_quận_8', 'phường_3_quận_8')"
14000,5504917,100000479,"(106.68700000000001, 10.7827)","(106.676, 10.7399)","(106.675, 10.7677)","('trần_quốc_thảo', 'tạ_quang_bửu', 'lê_hồng_phong')",12,True,"('none_quận_3', 'phường_4_quận_8', 'phường_10_quận_10')"
14001,5504918,100000479,"(106.68700000000001, 10.7827)","(106.676, 10.7399)","(106.679, 10.7724)","('trần_quốc_thảo', 'tạ_quang_bửu', 'điện_biên_phủ')",12,True,"('none_quận_3', 'phường_4_quận_8', 'phường_11_quận_10')"
14002,5505714,100000479,"(106.68700000000001, 10.7827)","(106.684, 10.7444)","(106.684, 10.7543)","('trần_quốc_thảo', 'hẻm_228_âu_dương_lân', 'nguyễn_biểu')",13,True,"('none_quận_3', 'phường_3_quận_8', 'phường_1_quận_5')"
14003,5505730,100000479,"(106.68700000000001, 10.7827)","(106.684, 10.7444)","(106.685, 10.758)","('trần_quốc_thảo', 'hẻm_228_âu_dương_lân', 'nguyễn_văn_cừ')",11,True,"('none_quận_3', 'phường_3_quận_8', 'phường_2_quận_5')"
14004,5505979,100000479,"(106.68700000000001, 10.7827)","(106.68299999999999, 10.7463)","(106.685, 10.7478)","('trần_quốc_thảo', 'đặng_chất', 'nguyễn_thị_tần')",12,True,"('none_quận_3', 'phường_3_quận_8', 'phường_2_quận_8')"
14005,5506324,100000479,"(106.68700000000001, 10.7827)","(106.685, 10.7478)","(106.685, 10.7489)","('trần_quốc_thảo', 'nguyễn_thị_tần', 'cầu_chữ_y')",14,True,"('none_quận_3', 'phường_2_quận_8', 'phường_2_quận_8')"
14006,5506360,100000479,"(106.68700000000001, 10.7827)","(106.685, 10.7478)","(106.681, 10.7657)","('trần_quốc_thảo', 'nguyễn_thị_tần', 'lý_thái_tổ')",14,True,"('none_quận_3', 'phường_2_quận_8', 'phường_2_quận_1')"
